username,user_id,likes,retweets,replies,quotes,engagement_value,success_score,performance,performance_encoded,tweet_length,word_count,hashtag_count,mention_count,url_count,emoji_count,caps_ratio,has_question,has_exclamation,has_ellipsis,day_of_week,hour,month,is_weekend,is_business_hours,is_peak_hours,days_since_last_tweet,sentiment_polarity,is_positive,is_negative,is_neutral,total_interactions,like_to_retweet_ratio,retweet_ratio,reply_ratio,like_ratio
KyleDeWriter,1458442711418261505,0,0,0,0,0,3.0,Viral,3,144,22,0,3,0,0,0.020833333333333332,0,0,0,0,18,4,0,0,1,0.0,0.19999999999999998,1,0,0,0,0.0,0.0,0.0,0.0
saurav_tweets,815417113137606657,1,0,0,0,1,12.0,Viral,3,51,6,0,2,0,0,0.0392156862745098,0,0,0,0,18,4,0,0,1,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
camolNFT,1387820020403740674,2,0,1,0,4,1.0,Normal,1,71,13,0,1,0,0,0.056338028169014086,0,0,0,0,18,4,0,0,1,0.0,-0.11388888888888889,0,1,0,3,2.0,0.0,0.3333333333333333,0.6666666666666666
KyleDeWriter,1458442711418261505,1,0,1,0,3,51.0,Viral,3,61,11,0,1,0,0,0.03278688524590164,1,0,0,0,18,4,0,0,1,0.0,0.7,1,0,0,2,1.0,0.0,0.5,0.5
KyleDeWriter,1458442711418261505,1,0,1,0,3,1.0,Normal,1,83,15,0,1,0,0,0.012048192771084338,0,0,0,0,18,4,0,0,1,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
0xgingergirl,1907826492794613765,32,0,17,1,66,2.0,Successful,2,65,10,0,0,0,0,0.0,1,0,0,0,18,4,0,0,1,0.0,0.0,0,0,1,49,32.0,0.0,0.3469387755102041,0.6530612244897959
camolNFT,1387820020403740674,0,1,0,0,2,3.0,Viral,3,140,22,0,1,0,0,0.07857142857142857,1,0,0,0,19,4,0,0,0,0.0,0.55,1,0,0,1,0.0,1.0,0.0,0.0
camolNFT,1387820020403740674,1,0,0,0,1,32.666666666666664,Viral,3,63,9,0,2,0,0,0.14285714285714285,0,0,0,0,19,4,0,0,0,0.0,0.35,1,0,0,1,1.0,0.0,0.0,1.0
holy_moses7,1594141391357108224,11,0,1,0,13,0.5,Underperformed,0,37,5,0,1,0,0,0.0,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,12,11.0,0.0,0.08333333333333333,0.9166666666666666
camolNFT,1387820020403740674,42,1,24,0,92,0.0,Underperformed,0,133,24,0,0,1,0,0.06766917293233082,1,0,0,0,19,4,0,0,0,0.0,-0.19999999999999998,0,1,0,67,42.0,0.014925373134328358,0.3582089552238806,0.6268656716417911
0xgingergirl,1907826492794613765,1,0,0,0,1,2.0,Successful,2,24,3,0,1,0,0,0.0,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
alpha_co,1468363594878582784,22,2,4,0,34,2.0,Successful,2,323,56,0,0,2,0,0.05263157894736842,0,0,0,0,19,4,0,0,0,0.0,-0.1,0,0,1,28,11.0,0.07142857142857142,0.14285714285714285,0.7857142857142857
Maximilian_evm,1943319550730326016,1,0,1,0,3,0.5,Underperformed,0,33,4,0,1,0,1,0.06060606060606061,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
locksy,1690477851638730752,26,0,2,0,30,0.0,Underperformed,0,170,29,0,0,1,0,0.10588235294117647,0,1,0,0,19,4,0,0,0,0.0,0.0,0,0,1,28,26.0,0.0,0.07142857142857142,0.9285714285714286
rb_tweets,1034629472689971200,145,5,0,0,155,7.0,Viral,3,35,2,0,1,1,0,0.17142857142857143,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,150,29.0,0.03333333333333333,0.0,0.9666666666666667
alpha_co,1468363594878582784,1,0,1,0,3,0.5,Underperformed,0,58,10,1,1,0,0,0.0,0,0,0,0,19,4,0,0,0,0.0,-0.19999999999999998,0,1,0,2,1.0,0.0,0.5,0.5
thenarrator,772645340935847936,1,0,0,0,1,1.3333333333333333,Normal,1,44,7,0,1,0,0,0.0,0,1,0,0,19,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,1,0,0,0,1,1.0,Normal,1,19,2,0,1,0,0,0.10526315789473684,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
saurav_tweets,815417113137606657,2,0,0,0,2,0.0,Underperformed,0,26,2,0,1,0,0,0.07692307692307693,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
thenarrator,772645340935847936,2,0,0,0,2,0.3333333333333333,Underperformed,0,43,4,0,2,0,0,0.11627906976744186,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
saurav_tweets,815417113137606657,1,0,0,0,1,0.0,Underperformed,0,18,2,0,1,0,0,0.05555555555555555,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,1,0,0,0,1,3.0,Viral,3,21,3,0,1,0,0,0.0,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
camolNFT,1387820020403740674,1,0,0,0,1,1.5,Normal,1,28,4,0,1,0,0,0.17857142857142858,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
locksy,1690477851638730752,41,1,2,1,47,1.0,Normal,1,158,24,0,0,1,0,0.0759493670886076,0,0,1,0,19,4,0,0,0,0.0,-0.15000000000000002,0,1,0,44,41.0,0.022727272727272728,0.045454545454545456,0.9318181818181818
thenarrator,772645340935847936,3,0,0,0,3,1.6666666666666667,Successful,2,35,6,0,1,0,0,0.05714285714285714,0,0,0,0,19,4,0,0,0,0.0,0.75,1,0,0,3,3.0,0.0,0.0,1.0
camolNFT,1387820020403740674,0,0,1,0,2,5.333333333333333,Viral,3,125,17,0,4,1,0,0.04,0,0,0,0,19,4,0,0,0,0.0,0.23409090909090907,1,0,0,1,0.0,0.0,1.0,0.0
KyleDeWriter,1458442711418261505,1,0,1,0,3,0.0,Underperformed,0,46,8,0,1,0,0,0.15217391304347827,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
alpha_co,1468363594878582784,85,19,54,1,231,1.0,Normal,1,23,1,0,0,1,0,0.17391304347826086,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,158,4.473684210526316,0.12025316455696203,0.34177215189873417,0.5379746835443038
alpha_co,1468363594878582784,2,0,0,0,2,0.6666666666666666,Underperformed,0,33,4,0,1,0,0,0.09090909090909091,0,1,0,0,19,4,0,0,0,0.0,1.0,1,0,0,2,2.0,0.0,0.0,1.0
alpha_co,1468363594878582784,1,0,0,0,1,0.0,Underperformed,0,36,7,0,1,0,1,0.05555555555555555,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
alpha_co,1468363594878582784,3,0,0,0,3,1.0,Normal,1,17,3,0,2,0,1,0.0,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,3,3.0,0.0,0.0,1.0
rb_tweets,1034629472689971200,0,0,0,0,0,0.3333333333333333,Underperformed,0,32,6,0,1,0,0,0.03125,0,0,0,0,19,4,0,0,0,0.0,0.5,1,0,0,0,0.0,0.0,0.0,0.0
alpha_co,1468363594878582784,1,0,1,0,3,30.0,Viral,3,22,3,0,1,0,0,0.0,0,1,0,0,19,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
kreoapp,1994007828999360514,185,59,114,4,531,0.3333333333333333,Underperformed,0,129,22,0,0,1,0,0.06976744186046512,0,1,0,0,19,4,0,0,0,2.0,0.0,0,0,1,358,3.135593220338983,0.164804469273743,0.31843575418994413,0.5167597765363129
kreoapp,1994007828999360514,16,0,1,0,18,1.3333333333333333,Normal,1,108,16,0,0,1,0,0.1111111111111111,0,1,0,0,19,4,0,0,0,0.0,0.15625,1,0,0,17,16.0,0.0,0.058823529411764705,0.9411764705882353
camolNFT,1387820020403740674,51,1,17,1,87,0.0,Underperformed,0,275,46,0,0,0,0,0.02909090909090909,0,0,0,0,19,4,0,0,0,0.0,0.08,0,0,1,69,51.0,0.014492753623188406,0.2463768115942029,0.7391304347826086
locksy,1690477851638730752,29,0,4,0,37,26.333333333333332,Viral,3,151,26,0,0,1,0,0.07947019867549669,0,0,0,0,19,4,0,0,0,0.0,0.1875,1,0,0,33,29.0,0.0,0.12121212121212122,0.8787878787878788
KyleDeWriter,1458442711418261505,1,0,1,0,3,0.3333333333333333,Underperformed,0,76,15,0,1,0,0,0.0,0,0,0,0,19,4,0,0,0,0.0,0.09999999999999998,0,0,1,2,1.0,0.0,0.5,0.5
camolNFT,1387820020403740674,0,0,1,1,2,1.0,Normal,1,35,4,0,1,0,0,0.08571428571428572,0,0,0,0,19,4,0,0,0,0.0,0.5,1,0,0,1,0.0,0.0,1.0,0.0
CarOnPolymarket,1966325768499376131,17,0,1,0,19,0.3333333333333333,Underperformed,0,57,10,0,1,0,0,0.07017543859649122,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,18,17.0,0.0,0.05555555555555555,0.9444444444444444
alpha_co,1468363594878582784,1,0,1,0,3,0.3333333333333333,Underperformed,0,30,4,0,2,0,0,0.03333333333333333,0,0,0,0,19,4,0,0,0,0.0,-0.15555555555555556,0,1,0,2,1.0,0.0,0.5,0.5
camolNFT,1387820020403740674,2,0,0,0,2,0.3333333333333333,Underperformed,0,31,6,0,1,0,1,0.0,0,0,0,0,19,4,0,0,0,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
alpha_co,1468363594878582784,26,1,4,0,36,16.0,Viral,3,133,20,0,0,1,0,0.03759398496240601,0,0,0,0,19,4,0,0,0,0.0,0.1,0,0,1,31,26.0,0.03225806451612903,0.12903225806451613,0.8387096774193549
alpha_co,1468363594878582784,3,0,0,0,3,0.8,Normal,1,36,6,0,1,0,0,0.05555555555555555,1,0,0,0,20,4,0,0,0,0.0,0.2,1,0,0,3,3.0,0.0,0.0,1.0
datadashboards,1895797037464956928,1,0,0,0,1,0.0,Underperformed,0,27,5,0,1,0,0,0.037037037037037035,0,1,0,0,20,4,0,0,0,0.0,0.625,1,0,0,1,1.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,2,0,0,0,2,2.0,Successful,2,28,6,0,1,0,0,0.10714285714285714,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
holy_moses7,1594141391357108224,3,0,0,0,3,2.0,Successful,2,20,3,0,1,0,0,0.0,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,3,3.0,0.0,0.0,1.0
alpha_co,1468363594878582784,3,0,1,0,5,35.5,Viral,3,23,4,0,1,0,0,0.043478260869565216,0,0,0,0,20,4,0,0,0,0.0,0.4166666666666667,1,0,0,4,3.0,0.0,0.25,0.75
Eltonma,111573871,0,0,0,0,0,2.0,Successful,2,62,11,0,1,0,0,0.016129032258064516,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
ruslan55x,1519567230245404673,0,0,0,0,0,0.0,Underperformed,0,32,3,0,2,0,0,0.0625,0,0,0,0,20,4,0,0,0,2.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
alpha_co,1468363594878582784,5,1,1,0,9,1.2,Normal,1,44,7,0,2,0,0,0.022727272727272728,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,7,5.0,0.14285714285714285,0.14285714285714285,0.7142857142857143
camolNFT,1387820020403740674,1,0,1,0,3,0.4,Underperformed,0,41,5,0,1,0,0,0.04878048780487805,0,1,0,0,20,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
rb_tweets,1034629472689971200,2,0,1,0,4,0.4,Underperformed,0,49,6,0,2,0,0,0.061224489795918366,0,1,0,0,20,4,0,0,0,0.0,0.0,0,0,1,3,2.0,0.0,0.3333333333333333,0.6666666666666666
alpha_co,1468363594878582784,38,2,5,0,52,2.0,Successful,2,302,53,0,0,1,0,0.033112582781456956,0,0,0,0,20,4,0,0,0,0.0,0.11376623376623378,1,0,0,45,19.0,0.044444444444444446,0.1111111111111111,0.8444444444444444
alpha_co,1468363594878582784,1,0,0,0,1,0.0,Underperformed,0,18,2,0,1,0,0,0.0,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
kreoapp,1994007828999360514,1,0,0,0,1,0.0,Underperformed,0,16,2,0,1,0,0,0.0,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
kreoapp,1994007828999360514,0,0,0,0,0,0.0,Underperformed,0,26,5,0,1,0,1,0.07692307692307693,0,1,0,0,20,4,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
kreoapp,1994007828999360514,0,0,0,0,0,0.0,Underperformed,0,12,2,0,1,0,1,0.0,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
camolNFT,1387820020403740674,0,0,0,0,0,0.0,Underperformed,0,34,4,0,2,0,0,0.14705882352941177,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
alpha_co,1468363594878582784,5,0,0,0,5,0.0,Underperformed,0,29,4,0,2,0,0,0.10344827586206896,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,5,5.0,0.0,0.0,1.0
holy_moses7,1594141391357108224,1174,5,35,2,1254,0.0,Underperformed,0,89,12,0,1,1,0,0.14606741573033707,1,0,0,0,20,4,0,0,0,0.0,0.5,1,0,0,1214,234.8,0.004118616144975288,0.028830313014827018,0.9670510708401977
camolNFT,1387820020403740674,0,0,0,0,0,1.0,Normal,1,13,2,0,1,0,0,0.0,0,0,0,0,20,4,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
KyleDeWriter,1458442711418261505,1,0,0,0,1,3.0,Viral,3,41,4,0,1,0,0,0.0,0,1,0,0,20,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
penguin_pmkt,1971222411107500039,0,28666,0,0,57332,1.0,Normal,1,105,13,0,1,1,0,0.0761904761904762,0,0,0,0,21,4,0,0,0,0.0,0.5555555555555556,1,0,0,28666,0.0,1.0,0.0,0.0
alpha_co,1468363594878582784,1,0,0,0,1,0.0,Underperformed,0,48,7,0,1,0,0,0.0625,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
MuddyRC,1371024834545717251,3,0,1,0,5,0.0,Underperformed,0,53,8,0,1,0,0,0.05660377358490566,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,4,3.0,0.0,0.25,0.75
Eltonma,111573871,1,0,1,0,3,6.0,Viral,3,46,9,0,1,0,0,0.021739130434782608,0,0,0,0,21,4,0,0,0,0.0,0.25,1,0,0,2,1.0,0.0,0.5,0.5
penguin_pmkt,1971222411107500039,3,0,0,0,3,6.0,Viral,3,42,8,0,1,0,1,0.35714285714285715,0,0,0,0,21,4,0,0,0,0.0,0.2,1,0,0,3,3.0,0.0,0.0,1.0
penguin_pmkt,1971222411107500039,1,0,0,0,1,8.0,Viral,3,77,11,0,1,0,0,0.0,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
camolNFT,1387820020403740674,0,2,0,0,4,184.0,Viral,3,140,22,0,1,0,0,0.1357142857142857,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,2,0.0,1.0,0.0,0.0
camolNFT,1387820020403740674,0,0,0,0,0,5.0,Viral,3,42,9,0,1,0,1,0.023809523809523808,0,0,0,0,21,4,0,0,0,0.0,-0.025000000000000022,0,0,1,0,0.0,0.0,0.0,0.0
alpha_co,1468363594878582784,18,1,5,0,30,1.0,Normal,1,289,49,0,0,1,0,0.02422145328719723,1,0,1,0,21,4,0,0,0,0.0,0.11666666666666665,1,0,0,24,18.0,0.041666666666666664,0.20833333333333334,0.75
camolNFT,1387820020403740674,13,0,2,0,17,1.0,Normal,1,301,47,0,0,1,0,0.04983388704318937,0,0,0,0,21,4,0,0,0,0.0,0.31666666666666665,1,0,0,15,13.0,0.0,0.13333333333333333,0.8666666666666667
alpha_co,1468363594878582784,2,0,0,0,2,0.0,Underperformed,0,16,2,0,1,0,0,0.1875,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
rb_tweets,1034629472689971200,9,0,2,0,13,6.0,Viral,3,54,5,0,4,0,0,0.037037037037037035,0,1,0,0,21,4,0,0,0,0.0,0.0,0,0,1,11,9.0,0.0,0.18181818181818182,0.8181818181818182
holy_moses7,1594141391357108224,35,0,8,0,51,0.0,Underperformed,0,50,8,0,0,0,0,0.04,1,0,0,0,21,4,0,0,0,0.0,0.13636363636363635,1,0,0,43,35.0,0.0,0.18604651162790697,0.813953488372093
rb_tweets,1034629472689971200,0,15,0,0,30,0.0,Underperformed,0,140,20,0,4,0,0,0.07857142857142857,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,15,0.0,1.0,0.0,0.0
alpha_co,1468363594878582784,1,0,1,0,3,0.0,Underperformed,0,30,5,0,1,0,0,0.06666666666666667,1,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
holy_moses7,1594141391357108224,3,0,1,0,5,0.0,Underperformed,0,51,8,0,1,0,0,0.1568627450980392,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,4,3.0,0.0,0.25,0.75
holy_moses7,1594141391357108224,1,0,1,0,3,2.0,Successful,2,41,8,0,1,0,0,0.04878048780487805,1,0,0,0,21,4,0,0,0,0.0,0.2,1,0,0,2,1.0,0.0,0.5,0.5
alpha_co,1468363594878582784,0,0,1,0,2,0.0,Underperformed,0,18,2,0,1,0,0,0.0,1,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,1,0.0,0.0,1.0,0.0
holy_moses7,1594141391357108224,2,0,0,0,2,1.0,Normal,1,110,17,0,1,0,0,0.08181818181818182,1,0,0,0,21,4,0,0,0,0.0,-0.06666666666666665,0,0,1,2,2.0,0.0,0.0,1.0
holy_moses7,1594141391357108224,10,0,4,0,18,3.0,Viral,3,57,7,0,4,0,0,0.05263157894736842,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,14,10.0,0.0,0.2857142857142857,0.7142857142857143
holy_moses7,1594141391357108224,31,0,1,0,33,4.0,Viral,3,66,10,0,2,0,0,0.07575757575757576,1,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,32,31.0,0.0,0.03125,0.96875
alpha_co,1468363594878582784,1,0,1,0,3,4.0,Viral,3,18,3,0,1,0,0,0.1111111111111111,0,1,0,0,21,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
thenarrator,772645340935847936,2,0,1,0,4,0.6666666666666666,Underperformed,0,33,5,0,1,0,0,0.06060606060606061,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,3,2.0,0.0,0.3333333333333333,0.6666666666666666
thenarrator,772645340935847936,1,0,0,0,1,0.0,Underperformed,0,24,2,0,1,0,0,0.08333333333333333,0,0,0,0,21,4,0,0,0,0.0,0.25,1,0,0,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,1,0,0,0,1,1.0,Normal,1,24,3,0,1,0,0,0.08333333333333333,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,1,0,0,0,1,1.0,Normal,1,16,2,0,1,0,0,0.125,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
thenarrator,772645340935847936,1,0,1,0,3,3.0,Viral,3,63,9,0,1,0,0,0.031746031746031744,0,0,0,0,21,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
rb_tweets,1034629472689971200,3,0,1,0,5,3.0,Viral,3,36,2,0,1,1,0,0.16666666666666666,0,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,4,3.0,0.0,0.25,0.75
holy_moses7,1594141391357108224,1,0,1,0,3,248.0,Viral,3,101,17,0,3,0,0,0.07920792079207921,0,0,0,0,22,4,0,0,0,0.0,0.375,1,0,0,2,1.0,0.0,0.5,0.5
AIexey_Stark,1710348465920708608,1,0,1,0,3,10.0,Viral,3,137,21,0,2,0,0,0.06569343065693431,0,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
penguin_pmkt,1971222411107500039,1,0,0,0,1,0.0,Underperformed,0,31,4,0,1,0,0,0.06451612903225806,0,0,0,0,22,4,0,0,0,0.0,-0.8,0,1,0,1,1.0,0.0,0.0,1.0
penguin_pmkt,1971222411107500039,2,1,1,0,6,0.0,Underperformed,0,36,4,0,2,0,0,0.3888888888888889,0,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,4,2.0,0.25,0.25,0.5
MuddyRC,1371024834545717251,1,0,1,0,3,1.0,Normal,1,57,8,0,1,0,0,0.12280701754385964,0,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
penguin_pmkt,1971222411107500039,0,0,2,0,4,3.0,Viral,3,61,11,0,1,0,0,0.0,0,0,0,0,22,4,0,0,0,0.0,-0.5416666666666666,0,1,0,2,0.0,0.0,1.0,0.0
alpha_co,1468363594878582784,44,1,16,0,78,0.0,Underperformed,0,35,9,0,0,0,0,0.08571428571428572,1,0,0,0,22,4,0,0,0,0.0,0.7,1,0,0,61,44.0,0.01639344262295082,0.26229508196721313,0.7213114754098361
MuddyRC,1371024834545717251,9,0,4,0,17,4.0,Viral,3,188,29,0,0,1,0,0.031914893617021274,1,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,13,9.0,0.0,0.3076923076923077,0.6923076923076923
alpha_co,1468363594878582784,1,0,1,0,3,2.0,Successful,2,21,3,0,1,0,0,0.0,1,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
MuddyRC,1371024834545717251,0,0,0,0,0,0.5,Underperformed,0,65,8,0,0,1,0,0.09230769230769231,0,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
MuddyRC,1371024834545717251,1,0,0,0,1,1.5,Normal,1,75,14,0,1,0,0,0.02666666666666667,0,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
alpha_co,1468363594878582784,1,0,1,0,3,0.0,Underperformed,0,28,4,0,2,0,1,0.25,0,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
MuddyRC,1371024834545717251,0,0,0,0,0,1.0,Normal,1,59,11,0,1,0,0,0.0847457627118644,0,0,0,0,22,4,0,0,0,0.0,0.5,1,0,0,0,0.0,0.0,0.0,0.0
alpha_co,1468363594878582784,1,0,0,0,1,0.6666666666666666,Underperformed,0,22,2,0,1,0,0,0.18181818181818182,0,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
penguin_pmkt,1971222411107500039,21,1,5,0,33,3.0,Viral,3,278,57,0,0,0,0,0.007194244604316547,0,0,0,0,22,4,0,0,0,0.0,0.049999999999999996,0,0,1,27,21.0,0.037037037037037035,0.18518518518518517,0.7777777777777778
MuddyRC,1371024834545717251,1,0,1,0,3,0.0,Underperformed,0,36,6,0,1,0,0,0.027777777777777776,0,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
camolNFT,1387820020403740674,0,1,0,0,2,2.6666666666666665,Viral,3,137,24,0,1,0,0,0.08029197080291971,0,0,0,0,22,4,0,0,0,0.0,0.16666666666666666,1,0,0,1,0.0,1.0,0.0,0.0
MuddyRC,1371024834545717251,1,0,0,0,1,0.8,Normal,1,144,29,0,1,0,0,0.020833333333333332,0,0,0,0,22,4,0,0,0,0.0,0.042857142857142864,0,0,1,1,1.0,0.0,0.0,1.0
MuddyRC,1371024834545717251,0,0,0,0,0,0.0,Underperformed,0,26,6,0,1,0,0,0.11538461538461539,0,0,0,0,22,4,0,0,0,0.0,0.6,1,0,0,0,0.0,0.0,0.0,0.0
alpha_co,1468363594878582784,1,0,2,0,5,0.5,Underperformed,0,91,15,0,2,0,0,0.03296703296703297,0,0,0,0,22,4,0,0,0,0.0,0.2875,1,0,0,3,1.0,0.0,0.6666666666666666,0.3333333333333333
MuddyRC,1371024834545717251,0,0,0,0,0,1.3333333333333333,Normal,1,48,9,0,1,0,0,0.14583333333333334,0,0,0,0,22,4,0,0,0,0.0,0.5,1,0,0,0,0.0,0.0,0.0,0.0
alpha_co,1468363594878582784,1,0,2,0,5,5.333333333333333,Viral,3,21,3,0,1,0,0,0.0,1,0,0,0,22,4,0,0,0,0.0,0.0,0,0,1,3,1.0,0.0,0.6666666666666666,0.3333333333333333
thenarrator,772645340935847936,0,0,0,0,0,2.0,Successful,2,47,8,0,1,0,0,0.0425531914893617,0,0,0,0,22,4,0,0,0,0.0,0.6,1,0,0,0,0.0,0.0,0.0,0.0
alpha_co,1468363594878582784,64,3,25,0,120,0.0,Underperformed,0,42,8,0,0,0,0,0.0,0,0,0,0,23,4,0,0,0,0.0,0.0,0,0,1,92,21.333333333333332,0.03260869565217391,0.2717391304347826,0.6956521739130435
alpha_co,1468363594878582784,0,0,0,0,0,0.5,Underperformed,0,15,3,0,1,0,0,0.0,0,0,0,0,23,4,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
alpha_co,1468363594878582784,1,0,1,0,3,29.5,Viral,3,32,4,0,1,0,0,0.03125,0,0,0,0,23,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
thenarrator,772645340935847936,1,0,0,0,1,0.5,Underperformed,0,65,13,0,1,0,0,0.03076923076923077,0,0,0,0,23,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
alpha_co,1468363594878582784,3,0,0,0,3,0.0,Underperformed,0,82,17,0,2,0,0,0.036585365853658534,0,0,0,0,23,4,0,0,0,0.0,0.2,1,0,0,3,3.0,0.0,0.0,1.0
alpha_co,1468363594878582784,3,0,1,0,5,0.6666666666666666,Underperformed,0,68,11,0,2,0,0,0.07352941176470588,0,0,0,0,23,4,0,0,0,0.0,0.0,0,0,1,4,3.0,0.0,0.25,0.75
alpha_co,1468363594878582784,1,0,0,0,1,2.0,Successful,2,39,7,0,1,0,0,0.02564102564102564,0,0,0,0,23,4,0,0,0,0.0,0.4375,1,0,0,1,1.0,0.0,0.0,1.0
alpha_co,1468363594878582784,1,0,1,0,3,26.0,Viral,3,18,2,0,1,0,0,0.05555555555555555,1,0,0,0,23,4,0,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
alpha_co,1468363594878582784,1,0,0,0,1,2.0,Successful,2,26,4,0,1,0,1,0.038461538461538464,0,0,0,0,23,4,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
alpha_co,1468363594878582784,2,0,1,0,4,1.5,Normal,1,18,2,0,1,0,0,0.2777777777777778,1,0,0,0,23,4,0,0,0,0.0,0.0,0,0,1,3,2.0,0.0,0.3333333333333333,0.6666666666666666
Eltonma,111573871,0,0,1,0,2,0.0,Underperformed,0,46,4,0,2,0,0,0.0,0,0,0,0,23,4,0,0,0,0.0,0.0,0,0,1,1,0.0,0.0,1.0,0.0
